Year,CountyNum,CountyName,Sector,RNR, MMTherms 
1998,37,SAN DIEGO,Ag With Water Pump,Non-Residential,7.5246
1998,37,SAN DIEGO,Commercial,Non-Residential,132.0066
1998,37,SAN DIEGO,Industrial,Non-Residential,38.5095
1998,37,SAN DIEGO,Mining,Non-Residential,1.4884
1998,37,SAN DIEGO,Residential,Residential,323.9672
1998,37,SAN DIEGO,TCU,Non-Residential,18.3571
1998,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.0712
1998,38,SAN FRANCISCO,Commercial,Non-Residential,100.9946
1998,38,SAN FRANCISCO,Industrial,Non-Residential,7.2131
1998,38,SAN FRANCISCO,Mining,Non-Residential,0.3161
1998,38,SAN FRANCISCO,Residential,Residential,172.3971
1998,38,SAN FRANCISCO,TCU,Non-Residential,12.2589
1998,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,5.6591
1998,39,SAN JOAQUIN,Commercial,Non-Residential,31.1312
1998,39,SAN JOAQUIN,Industrial,Non-Residential,142.531
1998,39,SAN JOAQUIN,Mining,Non-Residential,3.9054
1998,39,SAN JOAQUIN,Residential,Residential,92.9943
1998,39,SAN JOAQUIN,TCU,Non-Residential,1.0292
1998,40,SAN LUIS OBISPO,Ag With Water Pump,Non-Residential,5.5611
1998,40,SAN LUIS OBISPO,Commercial,Non-Residential,16.394
1998,40,SAN LUIS OBISPO,Industrial,Non-Residential,3.4697
1998,40,SAN LUIS OBISPO,Mining,Non-Residential,4.3342
1998,40,SAN LUIS OBISPO,Residential,Residential,39.3125
1998,40,SAN LUIS OBISPO,TCU,Non-Residential,1.3249
1998,41,SAN MATEO,Ag With Water Pump,Non-Residential,5.0017
1998,41,SAN MATEO,Commercial,Non-Residential,52.3984
1998,41,SAN MATEO,Industrial,Non-Residential,19.4865
1998,41,SAN MATEO,Mining,Non-Residential,1.033
1998,41,SAN MATEO,Residential,Residential,157.5705
1998,41,SAN MATEO,TCU,Non-Residential,3.2847
1998,42,SANTA BARBARA,Ag With Water Pump,Non-Residential,12.7943
1998,42,SANTA BARBARA,Commercial,Non-Residential,24.8253
1998,42,SANTA BARBARA,Industrial,Non-Residential,41.5723
1998,42,SANTA BARBARA,Mining,Non-Residential,6.214
1998,42,SANTA BARBARA,Residential,Residential,70.7551
1998,42,SANTA BARBARA,TCU,Non-Residential,2.1471
1998,43,SANTA CLARA,Ag With Water Pump,Non-Residential,4.8048
1998,43,SANTA CLARA,Commercial,Non-Residential,122.1069
1998,43,SANTA CLARA,Industrial,Non-Residential,103.1374
1998,43,SANTA CLARA,Mining,Non-Residential,0.4614
1998,43,SANTA CLARA,Residential,Residential,311.1217
1998,43,SANTA CLARA,TCU,Non-Residential,9.8181
1998,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,7.7697
1998,44,SANTA CRUZ,Commercial,Non-Residential,17.1191
1998,44,SANTA CRUZ,Industrial,Non-Residential,6.7672
1998,44,SANTA CRUZ,Mining,Non-Residential,0.0751
1998,44,SANTA CRUZ,Residential,Residential,40.928
1998,44,SANTA CRUZ,TCU,Non-Residential,0.3443
1998,45,SHASTA,Ag With Water Pump,Non-Residential,0.0087
1998,45,SHASTA,Commercial,Non-Residential,18.316
1998,45,SHASTA,Industrial,Non-Residential,15.3289
1998,45,SHASTA,Mining,Non-Residential,0.0488
1998,45,SHASTA,Residential,Residential,20.7091
1998,45,SHASTA,TCU,Non-Residential,0.5148
1998,48,SOLANO,Ag With Water Pump,Non-Residential,0.445
1998,48,SOLANO,Commercial,Non-Residential,18.5775
1998,48,SOLANO,Industrial,Non-Residential,100.0265
1998,48,SOLANO,Mining,Non-Residential,14.2717
1998,48,SOLANO,Residential,Residential,68.3052
1998,48,SOLANO,TCU,Non-Residential,0.7127
1998,49,SONOMA,Ag With Water Pump,Non-Residential,1.992
1998,49,SONOMA,Commercial,Non-Residential,26.1732
1998,49,SONOMA,Industrial,Non-Residential,10.546
1998,49,SONOMA,Mining,Non-Residential,1.379
1998,49,SONOMA,Residential,Residential,85.9381
1998,49,SONOMA,TCU,Non-Residential,0.2228
1998,50,STANISLAUS,Ag With Water Pump,Non-Residential,10.3064
1998,50,STANISLAUS,Commercial,Non-Residential,24.7049
1998,50,STANISLAUS,Industrial,Non-Residential,94.8105
1998,50,STANISLAUS,Mining,Non-Residential,0.2384
1998,50,STANISLAUS,Residential,Residential,72.0923
1998,50,STANISLAUS,TCU,Non-Residential,0.1893
1998,51,SUTTER,Ag With Water Pump,Non-Residential,0.1425
1998,51,SUTTER,Commercial,Non-Residential,4.9495
1998,51,SUTTER,Industrial,Non-Residential,5.8415
1998,51,SUTTER,Mining,Non-Residential,25.5517
1998,51,SUTTER,Residential,Residential,13.8704
1998,51,SUTTER,TCU,Non-Residential,0.088
1998,52,TEHAMA,Ag With Water Pump,Non-Residential,0.1219
1998,52,TEHAMA,Commercial,Non-Residential,1.8658
1998,52,TEHAMA,Industrial,Non-Residential,12.0677
1998,52,TEHAMA,Mining,Non-Residential,0.2991
1998,52,TEHAMA,Residential,Residential,5.0127
1998,52,TEHAMA,TCU,Non-Residential,0.0319
1998,53,TRINITY,Ag With Water Pump,Non-Residential,0.0007
1998,53,TRINITY,Commercial,Non-Residential,0.0382
1998,53,TRINITY,Residential,Residential,0.0251
1998,53,TRINITY,TCU,Non-Residential,0.0003
1998,54,TULARE,Ag With Water Pump,Non-Residential,5.5041
1998,54,TULARE,Commercial,Non-Residential,17.8042
1998,54,TULARE,Industrial,Non-Residential,43.1914
1998,54,TULARE,Mining,Non-Residential,0.1626
1998,54,TULARE,Residential,Residential,54.6114
1998,54,TULARE,TCU,Non-Residential,0.267
1998,56,VENTURA,Ag With Water Pump,Non-Residential,9.8949
1998,56,VENTURA,Commercial,Non-Residential,29.0517
1998,56,VENTURA,Industrial,Non-Residential,57.0787
1998,56,VENTURA,Mining,Non-Residential,3.8639
1998,56,VENTURA,Residential,Residential,133.7954
1998,56,VENTURA,TCU,Non-Residential,3.4159
1998,57,YOLO,Ag With Water Pump,Non-Residential,0.1736
1998,57,YOLO,Commercial,Non-Residential,23.8267
1998,57,YOLO,Industrial,Non-Residential,37.1618
1998,57,YOLO,Mining,Non-Residential,1.9721
1998,57,YOLO,Residential,Residential,27.1389
1998,57,YOLO,TCU,Non-Residential,0.5165
1998,58,YUBA,Ag With Water Pump,Non-Residential,0.0529
1998,58,YUBA,Commercial,Non-Residential,2.8751
1998,58,YUBA,Industrial,Non-Residential,1.8619
1998,58,YUBA,Mining,Non-Residential,0.072
1998,58,YUBA,Residential,Residential,7.4891
1998,58,YUBA,TCU,Non-Residential,0.1118
1999,1,ALAMEDA,Ag With Water Pump,Non-Residential,0.6518
1999,1,ALAMEDA,Commercial,Non-Residential,107.0514
1999,1,ALAMEDA,Industrial,Non-Residential,119.74
1999,1,ALAMEDA,Mining,Non-Residential,2.3514
1999,1,ALAMEDA,Residential,Residential,300.2898
1999,1,ALAMEDA,TCU,Non-Residential,3.3541
1999,3,AMADOR,Ag With Water Pump,Non-Residential,0.0078
1999,3,AMADOR,Commercial,Non-Residential,3.2555
1999,3,AMADOR,Industrial,Non-Residential,4.6019
1999,3,AMADOR,Mining,Non-Residential,0.0015
1999,3,AMADOR,Residential,Residential,2.1543
1999,3,AMADOR,TCU,Non-Residential,0.0049
1999,4,BUTTE,Ag With Water Pump,Non-Residential,0.586
1999,4,BUTTE,Commercial,Non-Residential,16.1153
1999,4,BUTTE,Industrial,Non-Residential,18.1295
1999,4,BUTTE,Mining,Non-Residential,0.0391
1999,4,BUTTE,Residential,Residential,33.8279
1999,4,BUTTE,TCU,Non-Residential,0.1053
1999,5,CALAVERAS,Commercial,Non-Residential,0.5013
1999,5,CALAVERAS,Industrial,Non-Residential,0.0044
1999,5,CALAVERAS,Residential,Residential,0.5672
1999,5,CALAVERAS,TCU,Non-Residential,0.007
1999,6,COLUSA,Ag With Water Pump,Non-Residential,0.0111
1999,6,COLUSA,Commercial,Non-Residential,2.7064
1999,6,COLUSA,Industrial,Non-Residential,18.3
1999,6,COLUSA,Mining,Non-Residential,16.4723
1999,6,COLUSA,Residential,Residential,2.5736
1999,6,COLUSA,TCU,Non-Residential,0.0105
1999,7,CONTRA COSTA,Ag With Water Pump,Non-Residential,1.8556
1999,7,CONTRA COSTA,Commercial,Non-Residential,47.7767
1999,7,CONTRA COSTA,Industrial,Non-Residential,562.284
1999,7,CONTRA COSTA,Mining,Non-Residential,1.0908
1999,7,CONTRA COSTA,Residential,Residential,219.1515
1999,7,CONTRA COSTA,TCU,Non-Residential,5.2334
1999,9,EL DORADO,Commercial,Non-Residential,5.0947
1999,9,EL DORADO,Industrial,Non-Residential,1.5615
1999,9,EL DORADO,Residential,Residential,18.1633
1999,9,EL DORADO,TCU,Non-Residential,0.0017
1999,10,FRESNO,Ag With Water Pump,Non-Residential,13.2065
1999,10,FRESNO,Commercial,Non-Residential,50.1735
1999,10,FRESNO,Industrial,Non-Residential,115.5271
1999,10,FRESNO,Mining,Non-Residential,33.9027
1999,10,FRESNO,Residential,Residential,129.1482
1999,10,FRESNO,TCU,Non-Residential,1.5716
1999,11,GLENN,Ag With Water Pump,Non-Residential,0.0125
1999,11,GLENN,Commercial,Non-Residential,2.1595
1999,11,GLENN,Industrial,Non-Residential,4.6722
1999,11,GLENN,Mining,Non-Residential,0.2968
1999,11,GLENN,Residential,Residential,3.2393
1999,11,GLENN,TCU,Non-Residential,0.0109
1999,12,HUMBOLDT,Ag With Water Pump,Non-Residential,1.307
1999,12,HUMBOLDT,Commercial,Non-Residential,9.3192
1999,12,HUMBOLDT,Industrial,Non-Residential,19.1216
1999,12,HUMBOLDT,Mining,Non-Residential,0.0495
1999,12,HUMBOLDT,Residential,Residential,25.5203
1999,12,HUMBOLDT,TCU,Non-Residential,0.1271
1999,13,IMPERIAL,Ag With Water Pump,Non-Residential,0.7516
1999,13,IMPERIAL,Commercial,Non-Residential,3.7558
1999,13,IMPERIAL,Industrial,Non-Residential,21.0452
1999,13,IMPERIAL,Mining,Non-Residential,0.0019
1999,13,IMPERIAL,Residential,Residential,6.8908
1999,13,IMPERIAL,TCU,Non-Residential,0.1701
1999,15,KERN,Ag With Water Pump,Non-Residential,12.0137
1999,15,KERN,Commercial,Non-Residential,40.1607
1999,15,KERN,Industrial,Non-Residential,59.4451
1999,15,KERN,Mining,Non-Residential,"1,559.65"
1999,15,KERN,Residential,Residential,107.0808
1999,15,KERN,TCU,Non-Residential,6.3212
1999,16,KINGS,Ag With Water Pump,Non-Residential,1.9355
1999,16,KINGS,Commercial,Non-Residential,7.7071
1999,16,KINGS,Industrial,Non-Residential,15.9305
1999,16,KINGS,Mining,Non-Residential,0.0418
1999,16,KINGS,Residential,Residential,16.2141
1999,16,KINGS,TCU,Non-Residential,3.1066
1999,19,LOS ANGELES,Ag With Water Pump,Non-Residential,4.9056
1999,19,LOS ANGELES,Commercial,Non-Residential,509.5114
1999,19,LOS ANGELES,Industrial,Non-Residential,"1,157.27"
1999,19,LOS ANGELES,Mining,Non-Residential,124.9835
1999,19,LOS ANGELES,Residential,Residential,"1,546.58"
1999,19,LOS ANGELES,TCU,Non-Residential,26.5516
1999,20,MADERA,Ag With Water Pump,Non-Residential,0.7547
1999,20,MADERA,Commercial,Non-Residential,5.3831
1999,20,MADERA,Industrial,Non-Residential,45.146
1999,20,MADERA,Mining,Non-Residential,0.0392
1999,20,MADERA,Residential,Residential,8.7281
1999,20,MADERA,TCU,Non-Residential,0.0106
1999,21,MARIN,Ag With Water Pump,Non-Residential,0.1424
1999,21,MARIN,Commercial,Non-Residential,18.9064
1999,21,MARIN,Industrial,Non-Residential,4.2873
1999,21,MARIN,Mining,Non-Residential,0.4973
1999,21,MARIN,Residential,Residential,71.8079
1999,21,MARIN,TCU,Non-Residential,0.5964
1999,23,MENDOCINO,Ag With Water Pump,Non-Residential,0.0078
1999,23,MENDOCINO,Commercial,Non-Residential,3.0733
1999,23,MENDOCINO,Industrial,Non-Residential,8.9284
1999,23,MENDOCINO,Mining,Non-Residential,0.0093
1999,23,MENDOCINO,Residential,Residential,7.629
1999,23,MENDOCINO,TCU,Non-Residential,0.0471
1999,24,MERCED,Ag With Water Pump,Non-Residential,0.63
1999,24,MERCED,Commercial,Non-Residential,10.2405
1999,24,MERCED,Industrial,Non-Residential,69.3379
1999,24,MERCED,Mining,Non-Residential,0.0425
1999,24,MERCED,Residential,Residential,28.5279
1999,24,MERCED,TCU,Non-Residential,0.1145
1999,27,MONTEREY,Ag With Water Pump,Non-Residential,18.7747
1999,27,MONTEREY,Commercial,Non-Residential,32.8095
1999,27,MONTEREY,Industrial,Non-Residential,10.4779
1999,27,MONTEREY,Mining,Non-Residential,8.811
1999,27,MONTEREY,Residential,Residential,70.8989
1999,27,MONTEREY,TCU,Non-Residential,0.4844
1999,28,NAPA,Ag With Water Pump,Non-Residential,0.7542
1999,28,NAPA,Commercial,Non-Residential,11.4493
1999,28,NAPA,Industrial,Non-Residential,5.4301
1999,28,NAPA,Mining,Non-Residential,0.0318
1999,28,NAPA,Residential,Residential,26.1224
1999,28,NAPA,TCU,Non-Residential,0.0638
1999,29,NEVADA,Commercial,Non-Residential,2.6395
1999,29,NEVADA,Industrial,Non-Residential,0.5583
1999,29,NEVADA,Mining,Non-Residential,0.0023
1999,29,NEVADA,Residential,Residential,6.3328
1999,29,NEVADA,TCU,Non-Residential,0.0294
1999,30,ORANGE,Ag With Water Pump,Non-Residential,6.745
1999,30,ORANGE,Commercial,Non-Residential,129.6202
1999,30,ORANGE,Industrial,Non-Residential,105.381
1999,30,ORANGE,Mining,Non-Residential,8.1108
1999,30,ORANGE,Residential,Residential,478.4998
1999,30,ORANGE,TCU,Non-Residential,8.0643
1999,31,PLACER,Ag With Water Pump,Non-Residential,0.0885
1999,31,PLACER,Commercial,Non-Residential,13.132
1999,31,PLACER,Industrial,Non-Residential,16.8168
1999,31,PLACER,Mining,Non-Residential,0.1122
1999,31,PLACER,Residential,Residential,39.7402
1999,31,PLACER,TCU,Non-Residential,0.1632
1999,33,RIVERSIDE,Ag With Water Pump,Non-Residential,7.415
1999,33,RIVERSIDE,Commercial,Non-Residential,57.6585
1999,33,RIVERSIDE,Industrial,Non-Residential,63.4675
1999,33,RIVERSIDE,Mining,Non-Residential,0.4167
1999,33,RIVERSIDE,Residential,Residential,245.4262
1999,33,RIVERSIDE,TCU,Non-Residential,15.3294
1999,34,SACRAMENTO,Ag With Water Pump,Non-Residential,0.2177
1999,34,SACRAMENTO,Commercial,Non-Residential,69.291
1999,34,SACRAMENTO,Industrial,Non-Residential,29.0466
1999,34,SACRAMENTO,Mining,Non-Residential,2.1188
1999,34,SACRAMENTO,Residential,Residential,226.7551
1999,34,SACRAMENTO,TCU,Non-Residential,1.6909
1999,35,SAN BENITO,Ag With Water Pump,Non-Residential,0.8313
1999,35,SAN BENITO,Commercial,Non-Residential,1.7055
1999,35,SAN BENITO,Industrial,Non-Residential,5.8896
1999,35,SAN BENITO,Mining,Non-Residential,2.3457
1999,35,SAN BENITO,Residential,Residential,7.727
1999,35,SAN BENITO,TCU,Non-Residential,0.0091
1999,36,SAN BERNARDINO,Ag With Water Pump,Non-Residential,4.8632
1999,36,SAN BERNARDINO,Commercial,Non-Residential,73.0813
1999,36,SAN BERNARDINO,Industrial,Non-Residential,216.0849
1999,36,SAN BERNARDINO,Mining,Non-Residential,5.3516
1999,36,SAN BERNARDINO,Residential,Residential,273.8529
1999,36,SAN BERNARDINO,TCU,Non-Residential,10.1255
1999,37,SAN DIEGO,Ag With Water Pump,Non-Residential,8.3336
1999,37,SAN DIEGO,Commercial,Non-Residential,134.6791
1999,37,SAN DIEGO,Industrial,Non-Residential,39.8774
1999,37,SAN DIEGO,Mining,Non-Residential,1.7331
1999,37,SAN DIEGO,Residential,Residential,336.3967
1999,37,SAN DIEGO,TCU,Non-Residential,18.846
1999,38,SAN FRANCISCO,Ag With Water Pump,Non-Residential,0.1035
1999,38,SAN FRANCISCO,Commercial,Non-Residential,106.0543
1999,38,SAN FRANCISCO,Industrial,Non-Residential,7.1557
1999,38,SAN FRANCISCO,Mining,Non-Residential,0.2606
1999,38,SAN FRANCISCO,Residential,Residential,187.0573
1999,38,SAN FRANCISCO,TCU,Non-Residential,15.8933
1999,39,SAN JOAQUIN,Ag With Water Pump,Non-Residential,5.075
1999,39,SAN JOAQUIN,Commercial,Non-Residential,31.4115
1999,39,SAN JOAQUIN,Industrial,Non-Residential,143.913
1999,39,SAN JOAQUIN,Mining,Non-Residential,3.4525
1999,39,SAN JOAQUIN,Residential,Residential,97.9879
1999,39,SAN JOAQUIN,TCU,Non-Residential,1.0127
1999,40,SAN LUIS OBISPO,Ag With Water Pump,Non-Residential,6.5403
1999,40,SAN LUIS OBISPO,Commercial,Non-Residential,17.5609
1999,40,SAN LUIS OBISPO,Industrial,Non-Residential,4.2702
1999,40,SAN LUIS OBISPO,Mining,Non-Residential,3.6234
1999,40,SAN LUIS OBISPO,Residential,Residential,42.1642
1999,40,SAN LUIS OBISPO,TCU,Non-Residential,0.6657
1999,41,SAN MATEO,Ag With Water Pump,Non-Residential,5.0162
1999,41,SAN MATEO,Commercial,Non-Residential,57.8581
1999,41,SAN MATEO,Industrial,Non-Residential,20.1369
1999,41,SAN MATEO,Mining,Non-Residential,1.3001
1999,41,SAN MATEO,Residential,Residential,171.2078
1999,41,SAN MATEO,TCU,Non-Residential,3.9882
1999,42,SANTA BARBARA,Ag With Water Pump,Non-Residential,15.6871
1999,42,SANTA BARBARA,Commercial,Non-Residential,26.9665
1999,42,SANTA BARBARA,Industrial,Non-Residential,25.4408
1999,42,SANTA BARBARA,Mining,Non-Residential,7.2765
1999,42,SANTA BARBARA,Residential,Residential,73.9656
1999,42,SANTA BARBARA,TCU,Non-Residential,3.9667
1999,43,SANTA CLARA,Ag With Water Pump,Non-Residential,5.323
1999,43,SANTA CLARA,Commercial,Non-Residential,125.5979
1999,43,SANTA CLARA,Industrial,Non-Residential,105.2996
1999,43,SANTA CLARA,Mining,Non-Residential,0.523
1999,43,SANTA CLARA,Residential,Residential,328.9615
1999,43,SANTA CLARA,TCU,Non-Residential,8.6576
1999,44,SANTA CRUZ,Ag With Water Pump,Non-Residential,7.6281
1999,44,SANTA CRUZ,Commercial,Non-Residential,17.9285
1999,44,SANTA CRUZ,Industrial,Non-Residential,7.0819
1999,44,SANTA CRUZ,Mining,Non-Residential,0.0803
1999,44,SANTA CRUZ,Residential,Residential,44.9111
1999,44,SANTA CRUZ,TCU,Non-Residential,0.5665
1999,45,SHASTA,Ag With Water Pump,Non-Residential,0.0298
1999,45,SHASTA,Commercial,Non-Residential,11.9445
1999,45,SHASTA,Industrial,Non-Residential,8.1972
1999,45,SHASTA,Mining,Non-Residential,0.0497
1999,45,SHASTA,Residential,Residential,20.9575
1999,45,SHASTA,TCU,Non-Residential,0.3416
1999,48,SOLANO,Ag With Water Pump,Non-Residential,0.5162
1999,48,SOLANO,Commercial,Non-Residential,19.2312
1999,48,SOLANO,Industrial,Non-Residential,90.9211
1999,48,SOLANO,Mining,Non-Residential,15.8592
1999,48,SOLANO,Residential,Residential,73.1595
1999,48,SOLANO,TCU,Non-Residential,0.678
1999,49,SONOMA,Ag With Water Pump,Non-Residential,2.2228
1999,49,SONOMA,Commercial,Non-Residential,26.97
1999,49,SONOMA,Industrial,Non-Residential,10.4333
1999,49,SONOMA,Mining,Non-Residential,1.4339
1999,49,SONOMA,Residential,Residential,92.3927
1999,49,SONOMA,TCU,Non-Residential,0.8571
1999,50,STANISLAUS,Ag With Water Pump,Non-Residential,12.2421
1999,50,STANISLAUS,Commercial,Non-Residential,27.0635
1999,50,STANISLAUS,Industrial,Non-Residential,92.7516
1999,50,STANISLAUS,Mining,Non-Residential,1.2507
1999,50,STANISLAUS,Residential,Residential,75.7195
1999,50,STANISLAUS,TCU,Non-Residential,0.1816
1999,51,SUTTER,Ag With Water Pump,Non-Residential,0.1527
1999,51,SUTTER,Commercial,Non-Residential,5.4467
1999,51,SUTTER,Industrial,Non-Residential,7.9828
1999,51,SUTTER,Mining,Non-Residential,2.4824
1999,51,SUTTER,Residential,Residential,14.5623
1999,51,SUTTER,TCU,Non-Residential,0.0755
1999,52,TEHAMA,Ag With Water Pump,Non-Residential,0.1948
1999,52,TEHAMA,Commercial,Non-Residential,1.9718
1999,52,TEHAMA,Industrial,Non-Residential,12.4972
1999,52,TEHAMA,Mining,Non-Residential,0.4857
1999,52,TEHAMA,Residential,Residential,5.1619
1999,52,TEHAMA,TCU,Non-Residential,0.0246
1999,53,TRINITY,Ag With Water Pump,Non-Residential,0.0008
1999,53,TRINITY,Commercial,Non-Residential,0.0385
1999,53,TRINITY,Residential,Residential,0.0257
1999,53,TRINITY,TCU,Non-Residential,0.0003
1999,54,TULARE,Ag With Water Pump,Non-Residential,7.294
1999,54,TULARE,Commercial,Non-Residential,18.9371
1999,54,TULARE,Industrial,Non-Residential,48.3397
1999,54,TULARE,Mining,Non-Residential,0.2091
1999,54,TULARE,Residential,Residential,56.9097
1999,54,TULARE,TCU,Non-Residential,0.2265
1999,56,VENTURA,Ag With Water Pump,Non-Residential,12.1002
1999,56,VENTURA,Commercial,Non-Residential,37.5985
1999,56,VENTURA,Industrial,Non-Residential,59.5394
1999,56,VENTURA,Mining,Non-Residential,7.1482
1999,56,VENTURA,Residential,Residential,134.8302
1999,56,VENTURA,TCU,Non-Residential,3.4257
1999,57,YOLO,Ag With Water Pump,Non-Residential,0.202
1999,57,YOLO,Commercial,Non-Residential,24.2896
1999,57,YOLO,Industrial,Non-Residential,37.2247
1999,57,YOLO,Mining,Non-Residential,5.094
1999,57,YOLO,Residential,Residential,28.3929
1999,57,YOLO,TCU,Non-Residential,0.4311
1999,58,YUBA,Ag With Water Pump,Non-Residential,0.0457
1999,58,YUBA,Commercial,Non-Residential,3.8021
1999,58,YUBA,Industrial,Non-Residential,2.0608
1999,58,YUBA,Mining,Non-Residential,0.0803
1999,58,YUBA,Residential,Residential,7.7088
1999,58,YUBA,TCU,Non-Residential,0.1128
2000,1,ALAMEDA,Ag With Water Pump,Non-Residential,0.5381
2000,1,ALAMEDA,Commercial,Non-Residential,115.9785
2000,1,ALAMEDA,Industrial,Non-Residential,129.7313
2000,1,ALAMEDA,Mining,Non-Residential,1.7543
2000,1,ALAMEDA,Residential,Residential,268.7863
2000,1,ALAMEDA,TCU,Non-Residential,3.9035
2000,3,AMADOR,Ag With Water Pump,Non-Residential,0.0087
2000,3,AMADOR,Commercial,Non-Residential,2.9799
2000,3,AMADOR,Industrial,Non-Residential,3.7346
2000,3,AMADOR,Mining,Non-Residential,0.0022
2000,3,AMADOR,Residential,Residential,2.0455
2000,3,AMADOR,TCU,Non-Residential,0.0083
2000,4,BUTTE,Ag With Water Pump,Non-Residential,0.9719
2000,4,BUTTE,Commercial,Non-Residential,17.507
2000,4,BUTTE,Industrial,Non-Residential,15.5609
2000,4,BUTTE,Mining,Non-Residential,0.0302
2000,4,BUTTE,Residential,Residential,31.4373
2000,4,BUTTE,TCU,Non-Residential,0.1011
2000,5,CALAVERAS,Commercial,Non-Residential,0.5146
